id	name	namespace	UPS1_mean	UPS2_mean	UPS1_01	UPS1_02	UPS1_03	UPS1_04	UPS2_01	UPS2_02	UPS2_03	UPS2_04	UPS1_01_n_peptide	UPS1_02_n_peptide	UPS1_03_n_peptide	UPS1_04_n_peptide	UPS2_01_n_peptide	UPS2_02_n_peptide	UPS2_03_n_peptide	UPS2_04_n_peptide	UPS1_01_n_samp_children	UPS1_02_n_samp_children	UPS1_03_n_samp_children	UPS1_04_n_samp_children	UPS2_01_n_samp_children	UPS2_02_n_samp_children	UPS2_03_n_samp_children	UPS2_04_n_samp_children
GO:0033750	ribosome localization	biological_process	25.997009477128575	25.710577447992648	26.700723056134848	26.40404956579862	25.147949044441575	24.96845035520813	26.409150961583475	24.69165025429101	26.117242568905752	24.868913103117833	9.0	9.0	9.0	9.0	9.0	8.0	9.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0033764	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	29.36051605679665	29.3185748564332	29.261479121435965	29.50302329953405	29.197899358501875	29.456938507725646	29.258762138197838	29.35415204087453	29.41966233096391	29.234000752413152	20.0	19.0	19.0	21.0	20.0	18.0	20.0	18.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0033786	heptose-1-phosphate adenylyltransferase activity	molecular_function	27.873353893600544	28.060285994709993	27.987144498063664	27.9356070703275	27.837367906020365	27.7188999002943	28.035794311643258	27.781276908284394	28.353837188416204	28.01190757700543	20.0	22.0	17.0	22.0	22.0	19.0	23.0	21.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033817	beta-ketoacyl-acyl-carrier-protein synthase II activity	molecular_function	27.235779740106732	27.739518059783684	27.089557815100534	27.68391481902801	26.736746947547484	27.270741577911558	27.34427948906661	27.625439522280114	27.700273828572644	28.164439593739626	11.0	15.0	10.0	15.0	15.0	14.0	12.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033818	beta-ketoacyl-acyl-carrier-protein synthase III activity	molecular_function	27.822321195063076	27.932971227491294	27.76114684445213	27.772025659611945	27.20940021272935	28.330147733147932	27.854334667676152	27.773613055087313	27.634113432855095	28.360286452014666	12.0	13.0	11.0	11.0	12.0	11.0	11.0	10.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033819	lipoyl(octanoyl) transferase activity	molecular_function	25.378551487944446	25.390588617982885	25.461978028902237	25.429268814054765	25.266616971772013	25.34843648623218	25.36679753220627	24.922928737932104	25.386113786634365	25.76500583768265	5.0	5.0	5.0	4.0	6.0	5.0	4.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033856	pyridoxine 5'-phosphate synthase activity	molecular_function	26.27599970409569	26.35758415003932	26.09442310043087	26.17949492019715	26.372322858664074	26.431644676720165	26.20737939738666	26.479898249608123	26.36384516682909	26.366284442563124	9.0	10.0	8.0	10.0	10.0	9.0	9.0	9.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033862	UMP kinase activity	molecular_function	26.032355793183207	26.44698813062205	25.8758698625861	26.63751610955119	24.36256960519879	26.374164536767612	26.64622057677093	26.394928151884116	26.46816805896729	26.2503233673069	5.0	8.0	5.0	8.0	8.0	6.0	5.0	8.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033865	nucleoside bisphosphate metabolic process	biological_process	33.467366048008174	33.53096191035842	33.533190477230654	33.612134823089505	33.221308579052845	33.47393859152362	33.71491905749083	33.36037074594277	33.59521280739345	33.42623975030977	286.0	306.0	259.0	292.0	310.0	278.0	295.0	281.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0033866	nucleoside bisphosphate biosynthetic process	biological_process	32.88601301623799	32.94213835265183	32.92640057398029	33.05719441677828	32.608090291636536	32.91578683796633	33.150303737935424	32.73710192767522	33.026797665030436	32.816860915741636	217.0	235.0	195.0	224.0	234.0	212.0	227.0	211.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0033869	nucleoside bisphosphate catabolic process	biological_process	23.90849422586319	23.816486108292523	24.132569254110777	24.179427758705565	23.34183833176274	23.83480268100916	24.13288834900089	23.33732449969356	23.92885489224032	23.75214579781885	5.0	6.0	3.0	5.0	6.0	4.0	6.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0033875	ribonucleoside bisphosphate metabolic process	biological_process	33.467366048008174	33.53096191035842	33.533190477230654	33.612134823089505	33.221308579052845	33.47393859152362	33.71491905749083	33.36037074594277	33.59521280739345	33.42623975030977	286.0	306.0	259.0	292.0	310.0	278.0	295.0	281.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0033883	pyridoxal phosphatase activity	molecular_function	25.26137823585966	25.755778567022684	25.350288352266876	25.68123741460548	24.874187996359986	24.99953094326099	25.807101215204806	25.07840168880082	26.410426524340867	25.36789999757733	8.0	10.0	6.0	10.0	11.0	7.0	8.0	8.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033890	ribonuclease D activity	molecular_function	19.8851101265896	20.07339973478103	19.926989701037677	19.754147170896967	NA	19.965527870267263	NA	NA	20.012430494890815	20.13189650952888	1.0	1.0	NA	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033897	ribonuclease T2 activity	molecular_function	25.00860007945487	24.81941850657356	25.119287196826683	25.20400730308886	24.16594376265575	25.292633684405306	24.929554459795334	23.87621818876284	25.15552816039251	25.00622857231225	8.0	7.0	6.0	7.0	8.0	4.0	8.0	7.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033920	6-phospho-beta-galactosidase activity	molecular_function	27.11405369019813	26.57998705411971	27.938019521681817	24.982640674958805	27.87645101212464	25.401848184072172	27.36411266421542	21.740624926290785	27.279359701615753	25.888516851860878	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033969	gamma-glutamyl-gamma-aminobutyrate hydrolase activity	molecular_function	21.501390842329215	23.435379758624116	22.048907170495042	21.426067673947443	20.772039822865338	21.481237608930318	19.562487048803824	21.581545512499172	24.603317565649572	23.929216203924874	2.0	2.0	1.0	2.0	1.0	2.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033982	3-dehydro-L-gulonate-6-phosphate decarboxylase activity	molecular_function	20.371688994053553	19.895712209574967	19.94438695088708	20.759702614359256	19.709215412651762	20.767809322746906	20.399823368858545	19.590127471299073	20.406743193445347	18.371080478088096	2.0	2.0	1.0	2.0	2.0	1.0	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034017	trans-2-decenoyl-acyl-carrier-protein isomerase activity	molecular_function	28.387452512978218	28.637719231729083	28.726210009565285	28.971130935277586	27.89482753998814	27.46041384201587	28.79542164327931	28.55245272860792	28.63539755721956	28.55379587594441	8.0	8.0	8.0	6.0	8.0	6.0	8.0	7.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity	molecular_function	20.47225020915723	21.049730726324736	20.10683884517421	20.357176414367682	20.30804159941151	20.965897021803674	20.668453004740325	20.962691706135132	21.239561611737027	21.25156488398908	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034030	ribonucleoside bisphosphate biosynthetic process	biological_process	32.88601301623799	32.94213835265183	32.92640057398029	33.05719441677828	32.608090291636536	32.91578683796633	33.150303737935424	32.73710192767522	33.026797665030436	32.816860915741636	217.0	235.0	195.0	224.0	234.0	212.0	227.0	211.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0034031	ribonucleoside bisphosphate catabolic process	biological_process	23.90849422586319	23.816486108292523	24.132569254110777	24.179427758705565	23.34183833176274	23.83480268100916	24.13288834900089	23.33732449969356	23.92885489224032	23.75214579781885	5.0	6.0	3.0	5.0	6.0	4.0	6.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034032	purine nucleoside bisphosphate metabolic process	biological_process	33.467366048008174	33.53096191035842	33.533190477230654	33.612134823089505	33.221308579052845	33.47393859152362	33.71491905749083	33.36037074594277	33.59521280739345	33.42623975030977	286.0	306.0	259.0	292.0	310.0	278.0	295.0	281.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0034033	purine nucleoside bisphosphate biosynthetic process	biological_process	32.88601301623799	32.94213835265183	32.92640057398029	33.05719441677828	32.608090291636536	32.91578683796633	33.150303737935424	32.73710192767522	33.026797665030436	32.816860915741636	217.0	235.0	195.0	224.0	234.0	212.0	227.0	211.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0034034	purine nucleoside bisphosphate catabolic process	biological_process	23.90849422586319	23.816486108292523	24.132569254110777	24.179427758705565	23.34183833176274	23.83480268100916	24.13288834900089	23.33732449969356	23.92885489224032	23.75214579781885	5.0	6.0	3.0	5.0	6.0	4.0	6.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034035	purine ribonucleoside bisphosphate metabolic process	biological_process	28.005392409172444	28.414862012203145	28.37070784906912	28.25132506254671	27.33339067747919	27.850729687570073	28.978343649675192	28.567021495524834	27.416335051492716	28.279476168206596	37.0	45.0	33.0	36.0	44.0	41.0	43.0	39.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0034036	purine ribonucleoside bisphosphate biosynthetic process	biological_process	26.60127548768278	26.793270653471073	26.74743928763466	26.81002064689126	26.45365004786453	26.34105343168119	27.524221105027124	26.60223231743042	26.427364537941322	26.254404055568802	27.0	33.0	24.0	26.0	32.0	31.0	32.0	28.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034037	purine ribonucleoside bisphosphate catabolic process	biological_process	23.90849422586319	23.816486108292523	24.132569254110777	24.179427758705565	23.34183833176274	23.83480268100916	24.13288834900089	23.33732449969356	23.92885489224032	23.75214579781885	5.0	6.0	3.0	5.0	6.0	4.0	6.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034040	lipid-transporting ATPase activity	molecular_function	27.725759941315953	27.895525933134078	27.674601408014507	27.60262270121012	27.97414595785368	27.61915751721502	27.835312707387452	27.56745329760925	28.182199853414676	27.930379568621447	25.0	29.0	21.0	22.0	27.0	19.0	26.0	23.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034057	RNA strand-exchange activity	molecular_function	26.880280855926394	26.091556227625237	25.85763901596276	27.837159756844137	25.92107990729362	26.953879154965176	26.33345955051038	25.75805497680254	26.22241811085286	25.985139707019627	9.0	9.0	9.0	10.0	10.0	9.0	9.0	9.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034059	response to anoxia	biological_process	25.16417259917087	25.295715052572596	24.97636396861927	25.461371729898083	24.92635585826106	25.22805860541589	25.307456755511136	24.825793498981838	25.493723717486116	25.4627007514091	8.0	12.0	9.0	12.0	10.0	8.0	12.0	9.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034061	DNA polymerase activity	molecular_function	29.91898944251439	29.99777406270163	30.03979519324206	30.020347727723287	29.76975776572516	29.8268714369599	29.983452048283713	29.926797255830092	30.315565311791282	29.696373252261118	76.0	84.0	66.0	79.0	77.0	68.0	76.0	69.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0
GO:0034062	5'-3' RNA polymerase activity	molecular_function	32.583884851647376	32.6413947914022	32.66966561660061	32.717766036429225	32.31714788374359	32.59866733957136	32.71272340273094	32.58148818663512	32.60414267094919	32.66355750903495	206.0	221.0	190.0	215.0	211.0	199.0	208.0	204.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0034097	response to cytokine	biological_process	25.814641349219727	26.010564674137516	24.961415204847036	26.125107307454932	26.092839396211517	25.805475768825595	26.157255158636225	25.863308232838012	25.94653002634297	26.057993848971496	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0034101	erythrocyte homeostasis	biological_process	27.287512330399366	26.20491815676189	27.316160491964926	27.295570427722858	27.30967752006136	27.22690546897181	26.78584871218044	26.518257940665208	26.489293111848824	21.68944909690524	2.0	3.0	2.0	2.0	2.0	1.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034185	apolipoprotein binding	molecular_function	24.76180752958238	21.06405274512757	24.63314422351961	24.846795851567155	24.869798575220745	24.68311566912253	20.191969677760284	22.116587267438174	20.487717545119967	20.567517042176657	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034192	D-galactonate metabolic process	biological_process	20.075604798695156	19.549812549184317	20.317044733386226	20.081430541414093	NA	19.778318640863457	19.624571401730055	19.32794835185391	NA	19.673291061306273	1.0	1.0	NA	1.0	1.0	1.0	NA	1.0	1.0	1.0	NA	1.0	1.0	1.0	NA	1.0
GO:0034194	D-galactonate catabolic process	biological_process	20.075604798695156	19.549812549184317	20.317044733386226	20.081430541414093	NA	19.778318640863457	19.624571401730055	19.32794835185391	NA	19.673291061306273	1.0	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034198	cellular response to amino acid starvation	biological_process	26.621948597630528	27.067698638667295	26.73784901981044	26.711937894835206	26.09522094979565	26.83340837551154	26.670791394258803	26.342755367351543	28.031143180041056	26.522999767982103	15.0	15.0	12.0	16.0	17.0	14.0	16.0	12.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034204	lipid translocation	biological_process	26.248854358783092	26.137038100852998	26.667090475853875	26.591000066830027	25.673016960108278	25.78524544744715	26.304663682105865	26.268518008179456	26.144106414978285	25.772027998325406	16.0	19.0	13.0	13.0	17.0	13.0	17.0	14.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034212	peptide N-acetyltransferase activity	molecular_function	24.600125286149808	24.08481344299503	24.915264871169278	24.47396126178393	24.407837599305136	24.547808986743092	24.159676167847195	24.25240779531955	23.763529871199754	24.117898313291462	6.0	7.0	6.0	6.0	7.0	5.0	5.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034213	quinolinate catabolic process	biological_process	24.247327738774565	24.042785188808892	23.957591521056035	24.676942249402202	23.788023412755425	24.39494422930419	24.591277609348765	23.79481256815313	24.385855993932672	22.8147919277105	3.0	7.0	2.0	5.0	5.0	4.0	6.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034214	protein hexamerization	biological_process	25.773213432880485	25.823840405623464	26.179023498180307	25.658774859150885	26.036683640478273	24.913502999319284	25.63833953436683	25.94144892068121	25.92200541470156	25.772904960240385	9.0	8.0	7.0	4.0	8.0	8.0	7.0	7.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034218	ascospore wall chitin metabolic process	biological_process	20.235903601289817	19.360181788757767	20.346688319363906	19.75105674695001	20.64313832509038	20.050610137329848	19.992785669684604	19.250859232171752	19.61901120492911	17.74360612017202	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034219	carbohydrate transmembrane transport	biological_process	33.619569342090664	33.611456092321916	33.583698615212285	33.72244468113661	33.430587449879106	33.72178523342496	33.68951933902996	33.541450962081036	33.617618108910165	33.593286943942566	200.0	213.0	180.0	202.0	209.0	180.0	190.0	193.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0034220	ion transmembrane transport	biological_process	34.19159874897354	34.150851161935044	34.15554876311238	34.27443097179691	34.03341309248355	34.28844323313927	34.34214383155737	34.071372347490964	34.10637374917543	34.06491539929819	420.0	461.0	391.0	442.0	449.0	407.0	418.0	405.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0034224	cellular response to zinc ion starvation	biological_process	19.84231555184379	19.407165207651747	NA	19.71375956477456	19.8323440965662	19.969475049301717	19.982589876962113	19.009447821343272	NA	18.99371508295073	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034227	tRNA thio-modification	biological_process	28.952542312824182	29.1994172039466	29.363065035432605	28.859268095904937	28.736811451312473	28.755488160786904	28.425162099230334	28.985311764713906	28.941421558495897	29.97929052526356	27.0	38.0	31.0	36.0	36.0	34.0	36.0	35.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034232	ascospore wall chitin catabolic process	biological_process	20.235903601289817	19.360181788757767	20.346688319363906	19.75105674695001	20.64313832509038	20.050610137329848	19.992785669684604	19.250859232171752	19.61901120492911	17.74360612017202	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034248	regulation of cellular amide metabolic process	biological_process	34.28486212471398	34.29345732104711	34.27661902730726	34.401159022000144	34.16727592949231	34.284890759975355	34.377983391642815	34.195590850865564	34.33306179260386	34.26050019657518	357.0	366.0	330.0	349.0	364.0	337.0	334.0	333.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0034249	negative regulation of cellular amide metabolic process	biological_process	32.76936321302901	32.73187092064602	32.78660038834254	32.84568416872054	32.69248714844166	32.748358441431165	32.88237144364501	32.62509587131315	32.7492474318563	32.6567560926616	112.0	112.0	106.0	111.0	114.0	105.0	106.0	101.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034250	positive regulation of cellular amide metabolic process	biological_process	31.22125939127501	31.15504201068864	31.02448195325188	31.352148191005767	31.0575774853426	31.41002850658539	31.341093329272827	30.7862914979942	31.278376721066838	31.15309546321401	56.0	65.0	54.0	61.0	64.0	56.0	58.0	56.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034257	nicotinamide riboside transmembrane transporter activity	molecular_function	18.38187454405064	18.420457298411314	18.60688076249284	18.115172848263597	NA	NA	18.299938639786337	NA	17.619939414954498	19.01117912869181	1.0	1.0	NA	NA	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034275	kynurenic acid metabolic process	biological_process	NA	19.68033942928199	NA	NA	NA	NA	NA	NA	19.68033942928199	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA
GO:0034276	kynurenic acid biosynthetic process	biological_process	NA	19.68033942928199	NA	NA	NA	NA	NA	NA	19.68033942928199	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034284	response to monosaccharide	biological_process	26.092356843131128	27.08257166107273	23.31620458672931	25.408084442712116	27.600114523149408	24.72656991911461	24.555523444195668	24.787031207006468	27.478241711856988	28.28875307782492	4.0	5.0	5.0	7.0	7.0	4.0	6.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034285	response to disaccharide	biological_process	31.2759288713425	31.33653701237939	31.23571199249105	31.370610421604624	31.14392559687001	31.34232557230127	31.445092812854146	31.2929450911933	31.3156848842972	31.28657969568629	22.0	23.0	20.0	23.0	23.0	21.0	22.0	22.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0034286	response to maltose	biological_process	31.2759288713425	31.33653701237939	31.23571199249105	31.370610421604624	31.14392559687001	31.34232557230127	31.445092812854146	31.2929450911933	31.3156848842972	31.28657969568629	22.0	23.0	20.0	23.0	23.0	21.0	22.0	22.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034288	detection of disaccharide stimulus	biological_process	31.2759288713425	31.33653701237939	31.23571199249105	31.370610421604624	31.14392559687001	31.34232557230127	31.445092812854146	31.2929450911933	31.3156848842972	31.28657969568629	22.0	23.0	20.0	23.0	23.0	21.0	22.0	22.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034289	detection of maltose stimulus	biological_process	31.2759288713425	31.33653701237939	31.23571199249105	31.370610421604624	31.14392559687001	31.34232557230127	31.445092812854146	31.2929450911933	31.3156848842972	31.28657969568629	22.0	23.0	20.0	23.0	23.0	21.0	22.0	22.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034293	sexual sporulation	biological_process	21.36704523604022	21.166470221235812	21.904063057963494	NA	NA	20.502001777505125	21.05026484543438	21.907771868222284	NA	19.8649748061552	1.0	NA	NA	1.0	1.0	1.0	NA	1.0	1.0	NA	NA	1.0	1.0	1.0	NA	1.0
GO:0034308	primary alcohol metabolic process	biological_process	31.30160532030919	31.374639210905066	31.223730487978848	31.526035891027465	30.864074952894622	31.498003595309886	31.64398016930744	31.09691364926573	31.422629494667085	31.27926380750734	82.0	92.0	69.0	91.0	86.0	79.0	86.0	83.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0	7.0
GO:0034309	primary alcohol biosynthetic process	biological_process	30.891007367694826	30.995157371884922	30.782471416134403	31.141359140345223	30.3633216453816	31.141129104562786	31.30837101033099	30.66547753462264	31.054582814559065	30.874493032575746	44.0	46.0	38.0	47.0	43.0	41.0	44.0	42.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0034310	primary alcohol catabolic process	biological_process	25.07790940494551	24.973370328117912	25.11007140151011	25.25177243890513	25.260378305892008	24.593031133808893	25.085122286288442	25.01761416293422	25.087735200987378	24.661898815409444	10.0	14.0	8.0	13.0	11.0	11.0	13.0	11.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0034311	diol metabolic process	biological_process	27.955612912959612	28.26787339618589	27.498760527518783	27.770706481955177	28.44547281015573	27.93733593967835	28.74774407868998	27.437169779959167	27.778593248604878	28.68010854783567	21.0	27.0	24.0	28.0	28.0	21.0	24.0	26.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0034312	diol biosynthetic process	biological_process	23.666380309314526	22.906467145869435	24.140291267272968	23.692892520350114	23.94749272602937	22.260746765730335	22.80871671170872	23.169505046033493	21.25907086627449	23.535280265163323	5.0	5.0	4.0	4.0	4.0	3.0	2.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034313	diol catabolic process	biological_process	26.879870818121006	27.232345710792547	26.350761016377767	26.682638437657527	27.380168812404392	26.908849941665796	27.724035101105226	26.36025590287649	26.762781478935857	27.63874305972937	8.0	11.0	10.0	12.0	12.0	9.0	11.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034338	short-chain carboxylesterase activity	molecular_function	23.381460418514074	23.23539211655238	23.1332220074042	24.095833080472914	22.74247937227525	23.18904657191639	23.572247543029633	22.953858704416373	23.208909217004518	23.134524889473983	5.0	6.0	5.0	7.0	8.0	5.0	7.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034355	NAD salvage	biological_process	27.85856006264224	27.944835774177843	27.684128628242767	28.010175844750233	27.32301182155971	28.251618170268014	28.340980181638933	27.196205893524493	28.131000857579192	27.87251962844436	13.0	13.0	9.0	12.0	13.0	10.0	12.0	10.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034357	photosynthetic membrane	cellular_component	28.79575406374742	28.909264187585805	28.69747079817228	28.902254377564233	28.716269552056406	28.856281467478098	29.137534781036017	27.973500907236716	29.053991531760484	29.172638314207564	7.0	7.0	7.0	7.0	7.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034386	4-aminobutyrate:2-oxoglutarate transaminase activity	molecular_function	30.640333806399756	30.813482575396275	30.595862240954112	30.725007771158797	30.484434530831585	30.741088550743395	30.86050613123247	30.629061114668474	30.997970427309394	30.74017032165088	23.0	24.0	22.0	23.0	25.0	24.0	22.0	24.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034399	nuclear periphery	cellular_component	28.167538788653925	28.26600964869359	28.398679607406855	28.284641822713546	27.609356762041866	28.255035506338928	28.315006345184333	28.26963285205973	28.279667069275455	28.19720655532795	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034404	nucleobase-containing small molecule biosynthetic process	biological_process	35.08447781166705	35.085813241963905	35.07676656588788	35.18149413061698	34.940429067369976	35.128236231520475	35.187395336162005	35.0451416349642	35.03474901081301	35.070765999329794	689.0	731.0	644.0	698.0	716.0	655.0	677.0	660.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0034414	tRNA 3'-trailer cleavage, endonucleolytic	biological_process	25.39664360056406	23.153816708479788	25.645263367689132	26.057767508704266	25.513619240105474	22.622233668087524	24.7391105202525	21.951046725985172	22.144939129214688	19.27417744151945	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034440	lipid oxidation	biological_process	30.543093707808072	30.583616809716197	30.58920348675755	30.70829547951323	30.26399124795946	30.574625058072606	30.72206205490668	30.5791319751837	30.479675220364403	30.54249397221528	134.0	158.0	116.0	139.0	154.0	133.0	141.0	130.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034457	Mpp10 complex	cellular_component	27.08977413151155	26.883164655381098	27.530356666667522	27.26103262798565	26.47261836016469	26.880300123862416	27.039832139217932	26.56964616617753	27.13880766814287	26.709757647670326	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034458	3'-5' RNA helicase activity	molecular_function	19.339302232020472	20.122781039338356	NA	19.339302232020472	NA	NA	NA	19.98546651714646	NA	20.248154401207515	NA	1.0	NA	NA	NA	1.0	NA	1.0	NA	1.0	NA	NA	NA	1.0	NA	1.0
GO:0034459	ATP-dependent 3'-5' RNA helicase activity	molecular_function	19.339302232020472	20.122781039338356	NA	19.339302232020472	NA	NA	NA	19.98546651714646	NA	20.248154401207515	NA	1.0	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034470	ncRNA processing	biological_process	33.47250110201799	33.52998680273864	33.65041910992919	33.563366561448206	33.21333669129241	33.425832235884336	33.54985986299794	33.453875011948234	33.51932335445896	33.59332823143513	692.0	769.0	603.0	714.0	750.0	644.0	698.0	672.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0034471	ncRNA 5'-end processing	biological_process	27.105588490683814	28.141441842438862	27.57787717861602	26.759122855406208	26.929568857534676	27.01791825106518	27.30083442499448	26.92728074584924	28.602074798165532	28.85022281484364	7.0	8.0	8.0	8.0	8.0	6.0	8.0	7.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0034472	snRNA 3'-end processing	biological_process	21.514136118785927	21.415530353716555	21.82959056565058	21.348847537752217	21.73771208146017	20.991755720318373	21.123313656582273	22.012655164348946	20.828164574752968	21.422866215506225	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0034477	U6 snRNA 3'-end processing	biological_process	21.514136118785927	21.415530353716555	21.82959056565058	21.348847537752217	21.73771208146017	20.991755720318373	21.123313656582273	22.012655164348946	20.828164574752968	21.422866215506225	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034486	vacuolar transmembrane transport	biological_process	25.293979331444387	25.289039674556978	25.442439984288278	25.164728117583206	25.34652891266326	25.20503707508734	25.253133992860235	25.6260510557991	24.895848655109514	NA	3.0	3.0	3.0	3.0	3.0	3.0	3.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA
