id	name	namespace	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X737NS_n_samp_children	X737WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0009201	ribonucleoside triphosphate biosynthetic process	biological_process	24.077517711001924	26.094103239853357	24.362751199326137	26.419229238324327	23.90510148077801	25.96267746973228	23.915924542700427	25.83273684089412	15.0	21.0	18.0	22.0	20.0	18.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009205	purine ribonucleoside triphosphate metabolic process	biological_process	23.800370555737967	25.935613219602462	24.204029729711035	26.24252488844543	23.546759980150124	25.80688999878245	23.54598918963563	25.698264310809122	10.0	15.0	14.0	16.0	14.0	14.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	biological_process	23.800370555737967	25.935613219602462	24.204029729711035	26.24252488844543	23.546759980150124	25.80688999878245	23.54598918963563	25.698264310809122	10.0	15.0	14.0	16.0	14.0	14.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	biological_process	21.561119558634623	22.82928115667811	21.09992080031621	23.3024218343879	21.720278080692704	22.67436934656395	21.771485859428342	22.34263981429687	5.0	6.0	4.0	6.0	6.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	biological_process	21.561119558634623	22.82928115667811	21.09992080031621	23.3024218343879	21.720278080692704	22.67436934656395	21.771485859428342	22.34263981429687	5.0	6.0	4.0	6.0	6.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009218	pyrimidine ribonucleotide metabolic process	biological_process	22.131659827842668	22.986929147424487	21.434445346652748	23.352210209585625	21.774046067827925	23.02887635068157	22.812239586810236	22.435544780483237	6.0	7.0	5.0	8.0	8.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009220	pyrimidine ribonucleotide biosynthetic process	biological_process	22.131659827842668	22.986929147424487	21.434445346652748	23.352210209585625	21.774046067827925	23.02887635068157	22.812239586810236	22.435544780483237	6.0	7.0	5.0	8.0	8.0	5.0	3.0	4.0	3.0	4.0	4.0	4.0
GO:0009225	nucleotide-sugar metabolic process	biological_process	19.786445290882835	20.74893580916068	17.220219438706554	20.93489940083523	20.35368213992525	20.985389311626488	20.218839955520245	20.20170080020153	1.0	3.0	4.0	3.0	4.0	2.0	2.0	4.0	5.0	4.0	5.0	3.0
GO:0009236	cobalamin biosynthetic process	biological_process	24.628182702636213	24.97606047659346	25.17532909166411	24.486022128818203	24.853995075114398	26.061054594244148	23.191328326797837	22.390754528939585	6.0	5.0	5.0	6.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009259	ribonucleotide metabolic process	biological_process	27.525984308132173	29.214350946279996	27.285624747673964	29.122308543196567	27.338290869602933	29.45983288235331	27.87699896168521	29.02387678197395	51.0	62.0	63.0	70.0	69.0	58.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0009260	ribonucleotide biosynthetic process	biological_process	25.382229990048362	26.624206190571122	25.9138164314056	26.687379198228307	24.642574081017123	26.64494689701782	25.316708689466964	26.536102910895853	29.0	35.0	36.0	40.0	40.0	32.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009262	deoxyribonucleotide metabolic process	biological_process	21.36863560451424	22.322795109632946	20.973632171751348	21.798385652215966	21.723530235558826	23.327676235895577	21.310673746407677	20.57607392069185	2.0	3.0	5.0	5.0	5.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009264	deoxyribonucleotide catabolic process	biological_process	21.153065876057568	22.19099182045027	20.479159502250255	21.468821356305725	21.61363063552619	23.284917127144407	21.14889394988192	20.24354715716529	1.0	2.0	3.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009279	cell outer membrane	cellular_component	25.842738145116385	24.265643072226144	24.73426736110271	22.701864323110666	21.45438251932107	22.594561882727323	27.157994029722506	25.49690228986812	7.0	7.0	3.0	5.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009311	oligosaccharide metabolic process	biological_process	24.732788616437432	21.37334470119663	25.54712900671859	20.18169094427911	22.674661856577128	22.593693583773238	24.734775872955648	19.266590141211317	2.0	2.0	3.0	4.0	3.0	3.0	2.0	4.0	4.0	4.0	2.0	4.0
GO:0009317	acetyl-CoA carboxylase complex	cellular_component	21.76353820563817	23.20865654194557	21.694946119215203	23.616181653384004	21.53191748907389	23.381067413765397	22.020252157506018	22.33734959921939	2.0	3.0	4.0	4.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009360	DNA polymerase III complex	cellular_component	20.179597584829484	22.406618522024523	19.73309084136577	22.49734353841301	19.919298187762102	22.998943707311806	20.696891264907887	21.18034514162381	4.0	4.0	4.0	5.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system	biological_process	21.537575129397677	21.33894583486238	21.480299217728835	21.379096306219452	21.91612831520506	20.02396076679288	21.100997735478074	21.989571889879127	3.0	3.0	2.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009405	pathogenesis	biological_process	25.846965223594612	26.55988775550108	25.697315534324733	26.59229246829315	24.718490462611218	27.11878422516141	26.561656183936144	25.571791656739016	12.0	12.0	7.0	10.0	9.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009507	chloroplast	cellular_component	22.61302785846947	24.04769562141855	22.881206818574476	24.070610079169374	22.811892410689765	24.823233966750266	21.98691232370601	22.170229972678776	3.0	3.0	3.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009605	response to external stimulus	biological_process	23.248831313468784	23.04773099281689	22.99533417044914	22.55589195154067	23.511380962770453	23.33727395592357	23.192254024186287	23.140789379343282	3.0	3.0	3.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009628	response to abiotic stimulus	biological_process	24.594443321652225	23.625786422039155	23.367212315374196	23.13492014458557	24.252041451126786	22.30835242507831	25.429669255729	24.541998842666587	3.0	4.0	4.0	4.0	3.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0009889	regulation of biosynthetic process	biological_process	24.785519705867056	25.782845803235578	24.993202850319694	25.99796895838477	24.389839694767733	26.15952774079257	24.90326377289836	24.896132013961328	12.0	19.0	20.0	22.0	16.0	18.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0009892	negative regulation of metabolic process	biological_process	24.13959162208063	24.659367902434568	22.85087462519925	25.139714585638608	19.87602543863069	24.24943213525407	25.483636639847088	24.428740623634702	7.0	3.0	5.0	6.0	6.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0009893	positive regulation of metabolic process	biological_process	23.93645898541281	23.94006343405394	23.99007462338131	23.870980843233706	23.860960848694205	24.37558334889843	23.955268161361623	23.413814833613763	5.0	5.0	3.0	3.0	4.0	4.0	7.0	7.0	7.0	7.0	7.0	7.0
GO:0009986	cell surface	cellular_component	26.556641572184805	28.307602158314953	26.02201096991569	28.127937851174693	26.582692333772897	28.678353274480443	26.925626169241934	28.028433496245466	8.0	7.0	9.0	9.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0009987	cellular process	biological_process	30.93704344031448	31.43091775989121	31.028037877915548	31.17618410657469	30.685061832573695	31.692537241041638	31.068176806601592	31.37657710004096	564.0	610.0	717.0	776.0	696.0	599.0	18.0	15.0	20.0	21.0	21.0	19.0
GO:0009991	response to extracellular stimulus	biological_process	23.248831313468784	23.04773099281689	22.99533417044914	22.55589195154067	23.511380962770453	23.33727395592357	23.192254024186287	23.140789379343282	3.0	3.0	3.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0010468	regulation of gene expression	biological_process	25.79330300421262	25.99642492142748	25.570392795446796	26.062427740353414	24.987276265759693	26.226272958187533	26.44517886740014	25.638851567220602	19.0	23.0	23.0	26.0	21.0	21.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0010556	regulation of macromolecule biosynthetic process	biological_process	24.773064570582576	25.77206125228872	24.977398431449604	25.987211616738893	24.37677490374084	26.154758769201685	24.894790738135253	24.870744248496734	11.0	18.0	19.0	21.0	15.0	17.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0010604	positive regulation of macromolecule metabolic process	biological_process	23.913945012361665	23.90099921987147	23.95822097237821	23.823390657924943	23.84207285951639	24.35909385004645	23.938877210186764	23.341731438345327	4.0	4.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	24.13959162208063	24.659367902434568	22.85087462519925	25.139714585638608	19.87602543863069	24.24943213525407	25.483636639847088	24.428740623634702	7.0	3.0	5.0	6.0	6.0	3.0	4.0	3.0	4.0	4.0	4.0	3.0
GO:0010628	positive regulation of gene expression	biological_process	23.913945012361665	23.90099921987147	23.95822097237821	23.823390657924943	23.84207285951639	24.35909385004645	23.938877210186764	23.341731438345327	4.0	4.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0010629	negative regulation of gene expression	biological_process	24.13959162208063	24.659367902434568	22.85087462519925	25.139714585638608	19.87602543863069	24.24943213525407	25.483636639847088	24.428740623634702	7.0	3.0	5.0	6.0	6.0	3.0	4.0	2.0	3.0	4.0	4.0	3.0
GO:0015031	protein transport	biological_process	24.255976359938593	25.32006230803728	24.06113183411489	24.276077955367217	23.044351608862748	24.826439771338205	25.01687931931684	26.1718807405702	11.0	12.0	18.0	19.0	15.0	11.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0015035	protein disulfide oxidoreductase activity	molecular_function	20.393503344811105	23.911116975287733	18.560145383905247	24.21378292136291	21.43913408928847	23.159508655976897	19.783335810688147	24.140873949337905	2.0	5.0	5.0	5.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0015036	disulfide oxidoreductase activity	molecular_function	21.092799050649653	24.699464017342297	18.560145383905247	25.00869291065577	22.164556040983268	23.84657049940636	20.6292255428145	24.971226217854728	2.0	6.0	6.0	6.0	4.0	6.0	1.0	2.0	2.0	2.0	2.0	2.0
GO:0015075	ion transmembrane transporter activity	molecular_function	25.005101043000778	26.095652133256692	25.60955118185256	26.283163416268113	24.024668995251993	26.006131912581253	24.96527598322421	25.97750029759464	17.0	21.0	21.0	25.0	20.0	23.0	5.0	5.0	5.0	5.0	5.0	5.0
GO:0015077	monovalent inorganic cation transmembrane transporter activity	molecular_function	24.65728692267327	25.856351841533524	25.238351217889782	26.145806580643143	23.494937471678945	25.698413510988328	24.73762153200542	25.67441167205816	10.0	15.0	13.0	17.0	15.0	16.0	3.0	2.0	3.0	3.0	3.0	3.0
GO:0015144	carbohydrate transmembrane transporter activity	molecular_function	23.03986975825251	23.934407714093908	22.113594905724806	22.884876820377393	23.47706243887177	23.92487195239392	23.20313349984136	24.541761852863537	7.0	12.0	10.0	12.0	10.0	14.0	3.0	4.0	3.0	4.0	4.0	4.0
GO:0015267	channel activity	molecular_function	24.297702781275607	22.459894191779924	24.03996473674005	21.882306854063653	21.620018630544454	22.80816223591861	25.302966035195517	22.539712765443298	3.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	2.0	2.0	3.0	3.0
GO:0015318	inorganic molecular entity transmembrane transporter activity	molecular_function	24.967178850410377	26.109559804985754	25.60388840128545	26.29125448273919	23.879365846239292	26.029373246141915	24.93027848127379	25.989029170763768	16.0	22.0	21.0	25.0	19.0	23.0	4.0	6.0	6.0	5.0	4.0	6.0
GO:0015672	monovalent inorganic cation transport	biological_process	24.688874401700783	26.13475389546371	25.089588136204945	26.459970124857048	24.09403632996334	25.9422843878818	24.71421562021613	25.93722227816668	15.0	15.0	17.0	20.0	19.0	15.0	3.0	3.0	2.0	3.0	3.0	3.0
GO:0015976	carbon utilization	biological_process	20.274466850495727	23.075608611363677	19.9318951659672	23.621998892748913	20.85031169515997	23.415901043743744	19.80216909067131	21.205536636620387	3.0	3.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0016020	membrane	cellular_component	27.381551539341125	27.28367507294129	26.861247045342026	26.87705938497261	27.20314369921372	27.500631733613478	27.886525407913	27.399147636385564	58.0	71.0	62.0	79.0	61.0	66.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0016043	cellular component organization	biological_process	26.944136339533085	27.690063902141713	27.106056082147933	27.17436278755867	26.15425575690216	27.93117584037923	27.32578869866521	27.851814652564286	32.0	34.0	41.0	42.0	39.0	36.0	7.0	5.0	7.0	7.0	8.0	6.0
GO:0016051	carbohydrate biosynthetic process	biological_process	25.26762144410833	24.755160960969572	25.87581795378557	24.30549673385726	23.860256760272552	24.743780934394692	25.403350466749554	25.106386456179766	14.0	15.0	17.0	16.0	17.0	15.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0016052	carbohydrate catabolic process	biological_process	27.14040455352343	28.92790118009821	26.592029749050397	28.797886569274397	27.008762252758668	29.239006791706355	27.629349571294874	28.68581143436641	21.0	28.0	30.0	32.0	28.0	27.0	3.0	5.0	5.0	5.0	3.0	5.0
GO:0016070	RNA metabolic process	biological_process	26.70519149387343	27.31169891688833	26.8799302820996	27.075952084047547	26.53138146571555	27.65875486086397	26.68300854690605	27.12529323162589	65.0	83.0	95.0	103.0	89.0	84.0	6.0	6.0	6.0	6.0	6.0	6.0
GO:0016114	terpenoid biosynthetic process	biological_process	22.23364706086013	23.759021757165623	21.90570743025461	24.224798005897323	22.514837628507706	22.928177476882766	22.216418756692306	23.838641698497085	4.0	4.0	5.0	5.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0016153	urocanate hydratase activity	molecular_function	23.36201641472189	24.12515070656712	23.26643482318081	22.63529719028942	22.968297317801582	25.37236041106462	23.74378732391184	22.236890808675227	4.0	3.0	5.0	5.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
GO:0016209	antioxidant activity	molecular_function	22.717714976391026	24.637071084690838	21.781541167504848	24.7886198730371	23.364214290239712	24.49819318121077	22.584848668228695	24.609415898344803	3.0	6.0	6.0	6.0	5.0	6.0	3.0	4.0	4.0	4.0	4.0	4.0
GO:0016301	kinase activity	molecular_function	25.413595834686348	26.367404705152946	25.503379724799466	25.88981265017748	25.01329433417962	26.755959999945034	25.650044765403386	26.327535090750928	24.0	34.0	32.0	39.0	35.0	36.0	6.0	10.0	10.0	10.0	9.0	10.0
GO:0016407	acetyltransferase activity	molecular_function	24.93338422963984	25.01809548157145	24.745756489723945	24.92614422148497	25.276425901982762	25.24661942360536	24.70488723071561	24.850153454436803	17.0	16.0	15.0	20.0	17.0	13.0	4.0	4.0	3.0	3.0	4.0	4.0
GO:0016410	N-acyltransferase activity	molecular_function	20.370454164380426	23.282465194873854	19.42230961816946	23.00771083501685	20.31696930095396	23.064099235940887	20.972716694162482	23.6762883123338	4.0	5.0	4.0	6.0	5.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0016462	pyrophosphatase activity	molecular_function	27.103926039294766	27.92149336779275	26.918381202372494	27.728988195953555	27.19231964580618	27.89439781662217	27.18458010364391	28.11497632801191	64.0	79.0	87.0	93.0	82.0	80.0	3.0	2.0	3.0	3.0	3.0	2.0
GO:0016491	oxidoreductase activity	molecular_function	29.02171155496824	29.241969287539177	29.16688031190424	28.982337289492587	28.432819084012305	29.260712099065145	29.319533207351324	29.445637489514667	109.0	109.0	132.0	148.0	130.0	101.0	19.0	19.0	20.0	19.0	18.0	19.0
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	molecular_function	25.746795387732462	26.344222893348732	25.19691404880005	26.052515910391776	25.73395969828681	26.161825166949647	26.15363814429973	26.72476165491601	27.0	32.0	31.0	39.0	32.0	30.0	2.0	3.0	2.0	3.0	3.0	3.0
GO:0016615	malate dehydrogenase activity	molecular_function	24.34714383808052	22.47523669648973	22.082967906410378	20.77724366640197	24.68613072159977	22.215063109798063	24.95780932207701	23.368053556996237	4.0	3.0	3.0	3.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	25.74457187417095	26.33090136946088	25.19691404880005	26.03546888874105	25.727219005782853	26.158435194025024	26.15363814429973	26.707022127379698	27.0	31.0	30.0	38.0	32.0	29.0	13.0	14.0	12.0	15.0	13.0	13.0
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular_function	26.47984392961381	28.22876157002472	25.57974649503861	27.87228944013036	26.481671662364803	28.423793348898354	27.028657104088573	28.331995180774154	13.0	12.0	14.0	13.0	11.0	12.0	3.0	2.0	3.0	3.0	2.0	2.0
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	24.287067898077712	25.44300041109157	24.801837096948557	25.71889016911037	23.5884515775253	24.23565197329885	24.220748651409842	25.882565695493728	14.0	6.0	13.0	15.0	15.0	8.0	4.0	3.0	4.0	5.0	5.0	3.0
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	molecular_function	20.880591929252173	23.501259113362714	20.974352988400096	23.54013024492731	20.73593162175397	23.0665369432632	20.920795732395398	23.803261204670605	4.0	3.0	3.0	4.0	4.0	4.0	3.0	2.0	2.0	3.0	3.0	3.0
GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	molecular_function	27.91989900809693	24.221712949092947	28.362890083707647	22.283565175277182	26.774662464818693	25.472947454595502	28.168997955478808	22.742154117318506	6.0	5.0	6.0	8.0	8.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0
GO:0016639	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	molecular_function	27.91989900809693	24.221712949092947	28.362890083707647	22.283565175277182	26.774662464818693	25.472947454595502	28.168997955478808	22.742154117318506	6.0	5.0	6.0	8.0	8.0	2.0	5.0	3.0	3.0	5.0	5.0	2.0
GO:0016651	oxidoreductase activity, acting on NAD(P)H	molecular_function	21.707066977430085	23.519912411021327	21.2511595938453	23.779022160394224	22.339553987180942	22.589813640438923	21.234564599223386	23.874294146239137	1.0	2.0	4.0	4.0	4.0	3.0	1.0	2.0	2.0	2.0	2.0	2.0
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	molecular_function	22.19865249774629	24.735601742086374	21.748750402973453	25.0304970651662	22.697531999086518	23.988472137321214	21.97229757421497	24.971226217854728	5.0	8.0	11.0	11.0	9.0	6.0	3.0	3.0	3.0	3.0	3.0	2.0
GO:0016695	oxidoreductase activity, acting on hydrogen as donor	molecular_function	20.434780033677566	21.240691425262533	19.92195414041992	21.88883044056747	20.498194540703853	20.822931168813	20.76156558248955	20.69332638207313	4.0	5.0	5.0	5.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0016725	oxidoreductase activity, acting on CH or CH2 groups	molecular_function	22.529931788068208	23.88577465959147	22.37987050061769	24.309619388113862	22.735146251356067	23.185026765890946	22.449737288920367	23.946858178538562	7.0	7.0	9.0	9.0	9.0	7.0	3.0	3.0	3.0	3.0	2.0	3.0
GO:0016728	oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor	molecular_function	20.100613646574107	20.314186506460615	20.5439653298979	20.179221911156453	19.915224934273557	20.568734563955218	19.706256333691204	20.156313896824912	3.0	3.0	4.0	4.0	5.0	3.0	2.0	2.0	1.0	1.0	2.0	2.0
GO:0016740	transferase activity	molecular_function	28.34002299654236	29.26895206039421	28.478995244381927	28.916871608609966	28.031607870235284	29.650735240711004	28.46613843718003	29.138579015403838	168.0	193.0	204.0	237.0	219.0	193.0	8.0	8.0	8.0	8.0	8.0	8.0
GO:0016741	transferase activity, transferring one-carbon groups	molecular_function	24.523238031189646	25.43290594505689	24.740797178677923	25.280869016251067	23.32306646059982	25.535347358735812	25.01073652830277	25.470544548277612	14.0	17.0	14.0	16.0	17.0	16.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0016742	hydroxymethyl-, formyl- and related transferase activity	molecular_function	22.05588084142328	23.384307995531632	22.29418768990662	22.57025029497909	21.405896914785465	23.653629365862546	22.298459116052122	23.678242702739983	4.0	6.0	5.0	6.0	5.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0016746	transferase activity, transferring acyl groups	molecular_function	25.499285625092934	26.274190395718236	25.362105887383567	26.360373457904267	25.68961049691157	26.411837612278166	25.42480570524641	26.0197849190792	30.0	30.0	30.0	35.0	32.0	26.0	1.0	1.0	2.0	2.0	2.0	2.0
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	molecular_function	25.48442535592157	26.23920586311712	25.34975137176547	26.35866545605862	25.677247870373787	26.378250083401284	25.404530566276502	25.939639867765244	29.0	29.0	29.0	34.0	30.0	24.0	8.0	8.0	8.0	8.0	8.0	8.0
GO:0016757	transferase activity, transferring glycosyl groups	molecular_function	23.343795164143128	24.90671848516716	22.13097216495485	24.33248950601679	23.14282618353938	25.414470371055675	24.10815010394597	24.76513247578979	6.0	17.0	19.0	22.0	21.0	19.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0016758	transferase activity, transferring hexosyl groups	molecular_function	22.728758448398533	23.663329894517087	21.683486749152564	22.336906793018084	21.999104141077357	24.537858709953426	23.664141219043106	23.282198394294724	3.0	7.0	8.0	10.0	10.0	7.0	3.0	7.0	5.0	7.0	7.0	7.0
GO:0016763	transferase activity, transferring pentosyl groups	molecular_function	21.817163248215078	24.1149125631356	20.224154273633555	23.915976567064842	22.27351876741281	24.27953370609565	22.191728991154232	24.12631583312297	3.0	10.0	11.0	12.0	11.0	12.0	2.0	4.0	3.0	4.0	3.0	4.0
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	25.3807226488107	26.368713281582238	26.062141712677242	25.6185568634204	25.3679180710568	27.03597892368759	24.077143005552834	26.077828600926434	11.0	11.0	10.0	13.0	12.0	11.0	9.0	8.0	9.0	10.0	8.0	8.0
GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function	26.64168854354517	28.0722539294315	26.529169530746827	27.61237233666813	26.42763205727655	28.60087532650564	26.9201712797736	27.80413922793211	69.0	82.0	85.0	100.0	94.0	84.0	8.0	8.0	7.0	7.0	8.0	8.0
GO:0016773	phosphotransferase activity, alcohol group as acceptor	molecular_function	24.67067557830194	27.189333879290984	23.787611970444146	26.669102310401502	25.087103059569923	27.840415514949857	24.83824756097855	26.740027726964048	11.0	22.0	18.0	20.0	20.0	23.0	5.0	9.0	9.0	9.0	7.0	9.0
GO:0016774	phosphotransferase activity, carboxyl group as acceptor	molecular_function	24.33084579328038	24.002072272554674	25.07979922327909	23.824346278087983	23.768604800987124	23.692972971652786	23.691889582132212	24.39027179183052	8.0	8.0	10.0	10.0	9.0	9.0	2.0	3.0	3.0	3.0	3.0	3.0
GO:0016776	phosphotransferase activity, phosphate group as acceptor	molecular_function	21.003585556388487	22.45515288938315	20.2844374484994	22.641807486519696	21.270657854779607	22.484662825495402	21.25355343754921	22.20569615650579	5.0	5.0	5.0	6.0	6.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0016779	nucleotidyltransferase activity	molecular_function	24.464089886747924	25.814081196550045	24.361795127317013	25.667200573947483	24.388001894011367	26.111119394814363	24.627361198699074	25.61014603734221	31.0	34.0	37.0	42.0	38.0	33.0	6.0	7.0	6.0	7.0	7.0	6.0
GO:0016787	hydrolase activity	molecular_function	28.13322107220953	29.01579215171461	27.9621502086778	28.857082739288263	28.214343667077713	29.2893112001721	28.209063061492895	28.856430636312407	131.0	172.0	186.0	198.0	175.0	178.0	7.0	7.0	6.0	7.0	7.0	7.0
GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	25.35529761946518	26.023344984454432	25.578016927722736	25.658336003541198	25.547830125374414	26.722348812070305	24.8205950754624	25.2867460037502	16.0	26.0	26.0	28.0	22.0	27.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0016791	phosphatase activity	molecular_function	23.120864293620638	22.378690489282842	23.09390529553489	20.836546788537532	21.567906405783294	22.896222681428963	23.867351155455577	22.67161433253925	3.0	4.0	5.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0	4.0	4.0
GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function	22.642035090250438	23.491889131137604	21.22252226576	23.73087558711401	23.195522821523728	23.56700748757532	22.85433304444109	23.10803841847307	6.0	7.0	8.0	9.0	6.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	25.35232173175187	25.21782220614017	24.96288020575513	25.043266117966603	25.259156106740715	25.50632256411376	25.729846947094607	25.053891520159105	10.0	11.0	13.0	12.0	11.0	11.0	2.0	3.0	3.0	3.0	3.0	3.0
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	molecular_function	21.97147075613667	22.255024520969037	21.83923201955637	22.413351251816888	22.5803292546808	22.130028679103283	21.14148152971423	22.206614223237075	5.0	7.0	7.0	6.0	5.0	7.0	3.0	4.0	4.0	4.0	3.0	4.0
GO:0016829	lyase activity	molecular_function	27.672486851535286	28.335802607319735	27.674997504673065	28.463382208989053	27.423379877538327	28.353543253146743	27.88267761894317	28.17603273771379	51.0	51.0	61.0	68.0	63.0	50.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0016830	carbon-carbon lyase activity	molecular_function	25.893945913430557	26.83021344938767	26.67993913194315	27.254516878908248	24.70542195991491	26.50414087079107	25.637192851160787	26.613243348819147	19.0	19.0	26.0	27.0	22.0	20.0	5.0	2.0	5.0	5.0	5.0	2.0
GO:0016831	carboxy-lyase activity	molecular_function	24.853774863698803	25.13556476572609	25.78682445615932	25.686476485659362	23.52871199829237	24.15628633683948	24.321702320885162	25.17506172060298	9.0	8.0	8.0	9.0	9.0	7.0	5.0	5.0	4.0	5.0	4.0	4.0
GO:0016832	aldehyde-lyase activity	molecular_function	23.64606971488038	26.28747822152648	24.127444348843554	26.661018304657343	23.553113689273033	26.15721037848441	23.060372148712478	25.948881775475197	5.0	11.0	13.0	13.0	8.0	13.0	3.0	5.0	5.0	5.0	4.0	5.0
GO:0016836	hydro-lyase activity	molecular_function	26.334869190507032	27.58239583892482	25.24453064176787	27.537993607526555	26.38574071310676	27.737250164556	26.91449187015776	27.457388353308808	13.0	17.0	17.0	20.0	19.0	17.0	4.0	7.0	5.0	7.0	6.0	7.0
GO:0016841	ammonia-lyase activity	molecular_function	25.43456557270037	23.340799516360345	25.715429366380018	22.47883322498599	24.899617789500862	23.87053693273609	25.56535711868886	23.349618289966163	14.0	8.0	12.0	12.0	14.0	6.0	6.0	5.0	6.0	6.0	6.0	4.0
GO:0016853	isomerase activity	molecular_function	26.14489302199184	27.25171526246717	25.646427809945248	26.968186298422772	26.20576203107285	27.23364621680391	26.46572043306929	27.503728168563644	44.0	51.0	53.0	56.0	53.0	46.0	4.0	5.0	5.0	5.0	5.0	5.0
GO:0016861	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	molecular_function	23.17413656506712	23.466787355574702	23.56260658926798	23.047810535943565	22.697663696975532	23.689382946761327	23.133554910238182	23.584767089374374	6.0	6.0	9.0	7.0	6.0	5.0	4.0	5.0	5.0	5.0	3.0	5.0
