id	name	namespace	log2fc_WS_over_NS	corrected_p
GO:1904680	peptide transmembrane transporter activity	molecular_function	-1.57041866732648	0.0258088953221355
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	biological_process	-1.60774836000252	0.00795631169848452
GO:0006402	mRNA catabolic process	biological_process	-1.60972134272317	0.00312732976985571
GO:0033926	glycopeptide alpha-N-acetylgalactosaminidase activity	molecular_function	-1.63463815445104	0.00795631169848452
GO:0009317	acetyl-CoA carboxylase complex	cellular_component	-1.64929688134282	0.00616888927712967
GO:0033866	nucleoside bisphosphate biosynthetic process	biological_process	-1.67140112494347	0.00795631169848452
GO:0034030	ribonucleoside bisphosphate biosynthetic process	biological_process	-1.67140112494347	0.00795631169848452
GO:0034033	purine nucleoside bisphosphate biosynthetic process	biological_process	-1.67140112494347	0.00795631169848452
GO:0071616	acyl-CoA biosynthetic process	biological_process	-1.69424029972781	0.0070181220896621
GO:0004586	ornithine decarboxylase activity	molecular_function	-1.73448108464635	0.0114686386838836
GO:0016774	phosphotransferase activity, carboxyl group as acceptor	molecular_function	-1.80511915968208	0.00170166763256144
GO:0004816	asparagine-tRNA ligase activity	molecular_function	-1.81043818463594	0.0051622919048148
GO:0016840	carbon-nitrogen lyase activity	molecular_function	-1.85215638270744	0.00312732976985571
GO:0006508	proteolysis	biological_process	-1.85472039610031	0.0199565745740394
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	molecular_function	-1.88040145390655	0.00795631169848452
GO:0016999	antibiotic metabolic process	biological_process	-1.90104603640835	0.00123976715145421
GO:0006085	acetyl-CoA biosynthetic process	biological_process	-1.9142629726601	0.00370025912010925
GO:0009103	lipopolysaccharide biosynthetic process	biological_process	-1.94206943659292	0.00493040240463361
GO:1901606	alpha-amino acid catabolic process	biological_process	-1.94615094926071	0.000546969128278411
GO:0009063	cellular amino acid catabolic process	biological_process	-1.94629820283992	0.000546969128278411
GO:0046395	carboxylic acid catabolic process	biological_process	-1.94658189820057	0.000546969128278411
GO:0019294	keto-3-deoxy-D-manno-octulosonic acid biosynthetic process	biological_process	-1.94877337601984	0.00549794194858852
GO:0004807	triose-phosphate isomerase activity	molecular_function	-1.97390412495087	0.00177455529822626
GO:0006099	tricarboxylic acid cycle	biological_process	-1.97945440199677	0.00616888927712967
GO:0015407	monosaccharide-transporting ATPase activity	molecular_function	-1.98392783570511	0.00195874754164905
GO:0005887	integral component of plasma membrane	cellular_component	-1.9999615528749	0.0258088953221355
GO:0008777	acetylornithine deacetylase activity	molecular_function	-2.01489617969481	0.00295135129030092
GO:0008776	acetate kinase activity	molecular_function	-2.03011193459218	0.0070181220896621
GO:0004794	L-threonine ammonia-lyase activity	molecular_function	-2.08049293234016	0.00493040240463361
GO:0004775	succinate-CoA ligase (ADP-forming) activity	molecular_function	-2.11549158185472	0.0127779747341155
GO:0033218	amide binding	molecular_function	-2.16484578872613	0.0127520571799816
GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	molecular_function	-2.18757484418828	0.0070181220896621
GO:0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	molecular_function	-2.24260943829287	0.00616888927712967
GO:0000160	phosphorelay signal transduction system	biological_process	-2.24494320213274	0.0168056350473154
GO:0004820	glycine-tRNA ligase activity	molecular_function	-2.26447067953081	0.0294869942659586
GO:0035556	intracellular signal transduction	biological_process	-2.28340688885884	0.0192730011475692
GO:0004029	aldehyde dehydrogenase (NAD) activity	molecular_function	-2.2842828360663	0.000908064999737791
GO:0004044	amidophosphoribosyltransferase activity	molecular_function	-2.31945544445185	0.0424350231553736
GO:0019557	histidine catabolic process to glutamate and formate	biological_process	-2.38537217839436	0.00107387935062073
GO:0006548	histidine catabolic process	biological_process	-2.39706470800528	0.000908064999737791
GO:0004618	phosphoglycerate kinase activity	molecular_function	-2.40691720652019	0.00345630355096031
GO:0019556	histidine catabolic process to glutamate and formamide	biological_process	-2.40987208835902	0.000908064999737791
GO:0006547	histidine metabolic process	biological_process	-2.44034060299273	0.000723853966690196
GO:0052803	imidazole-containing compound metabolic process	biological_process	-2.44034060299273	0.000723853966690196
GO:0043546	molybdopterin cofactor binding	molecular_function	-2.4898827623853	0.0127779747341155
GO:0006536	glutamate metabolic process	biological_process	-2.49229059543141	0.00067274141843514
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	molecular_function	-2.54867367819618	0.0234203217313378
GO:0009072	aromatic amino acid family metabolic process	biological_process	-2.61509853715095	0.00067274141843514
GO:0020037	heme binding	molecular_function	-2.62306000705689	0.00512195472032974
GO:0008815	citrate (pro-3S)-lyase activity	molecular_function	-2.67131008279422	0.0152144869516775
GO:1901505	carbohydrate derivative transmembrane transporter activity	molecular_function	-2.75330102994916	0.0070181220896621
GO:0046174	polyol catabolic process	biological_process	-2.75710571808623	0.0051622919048148
GO:0015980	energy derivation by oxidation of organic compounds	biological_process	-2.75766833993271	0.000593039773403976
GO:0005354	galactose transmembrane transporter activity	molecular_function	-2.78672705162553	0.00457929035935402
GO:0042737	drug catabolic process	biological_process	-2.79399840407296	0.000769385742451271
GO:0004370	glycerol kinase activity	molecular_function	-2.84606386115479	0.00312732976985571
GO:0019563	glycerol catabolic process	biological_process	-2.86136847808693	0.00195874754164905
GO:0003911	DNA ligase (NAD+) activity	molecular_function	-2.91593912427766	0.00249444762091261
GO:0004397	histidine ammonia-lyase activity	molecular_function	-2.95461006731143	0.000908064999737791
GO:0008797	aspartate ammonia-lyase activity	molecular_function	-2.96529659308663	0.00309265275250452
GO:0004611	phosphoenolpyruvate carboxykinase activity	molecular_function	-3.01403708623723	0.00147511619731803
GO:0016748	succinyltransferase activity	molecular_function	-3.02872957652619	0.00154988538735321
GO:0004329	formate-tetrahydrofolate ligase activity	molecular_function	-3.03498544743181	0.000723853966690196
GO:0016841	ammonia-lyase activity	molecular_function	-3.09212806665015	0.0010727653791392
GO:0016833	oxo-acid-lyase activity	molecular_function	-3.1091886233353	0.000546969128278411
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	biological_process	-3.12708788958464	0.00671343332203683
GO:0046656	folic acid biosynthetic process	biological_process	-3.18138439174872	0.0410553328526097
GO:0004612	phosphoenolpyruvate carboxykinase (ATP) activity	molecular_function	-3.22815515545544	0.00120785509521168
GO:0004742	dihydrolipoyllysine-residue acetyltransferase activity	molecular_function	-3.44149075807132	0.00249444762091261
GO:0016846	carbon-sulfur lyase activity	molecular_function	-3.66928098625279	0.0051622919048148
GO:0005829	cytosol	cellular_component	-3.82040735406208	0.000908064999737791
GO:0009279	cell outer membrane	cellular_component	-3.95044335185009	0.00067274141843514
GO:0016781	phosphotransferase activity, paired acceptors	molecular_function	-4.05185988435125	0.0301447326214924
